filepath_rel,class_id,split,base_id,is_original,filepath,image_id,sol,instrument,class_name
1993MR0104420010902024C00_DRCL.jpg,3,test,1993MR0104420010902024C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1993MR0104420010902024C00_DRCL.jpg,1993MR0104420010902024C00_DRCL,1993,mastcam_right,Nearby surface
2016ML0106340150800139C00_DRCL.jpg,3,test,2016ML0106340150800139C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2016ML0106340150800139C00_DRCL.jpg,2016ML0106340150800139C00_DRCL,2016,mastcam_left,Nearby surface
2135ML0114510060802674E01_DRCL.jpg,13,test,2135ML0114510060802674E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2135ML0114510060802674E01_DRCL.jpg,2135ML0114510060802674E01_DRCL,2135,mastcam_left,Mastcam cal target
1993ML0104430020506089E01_DRCL.jpg,0,test,1993ML0104430020506089E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1993ML0104430020506089E01_DRCL.jpg,1993ML0104430020506089E01_DRCL,1993,mastcam_left,Arm cover
2010ML0105920050306846D01_DRCL.jpg,2,test,2010ML0105920050306846D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2010ML0105920050306846D01_DRCL.jpg,2010ML0105920050306846D01_DRCL,2010,mastcam_left,Artifact
1946ML0101690040705099C00_DRCL.jpg,3,test,1946ML0101690040705099C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1946ML0101690040705099C00_DRCL.jpg,1946ML0101690040705099C00_DRCL,1946,mastcam_left,Nearby surface
2007ML0105610180306757D01_DRCL.jpg,3,test,2007ML0105610180306757D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2007ML0105610180306757D01_DRCL.jpg,2007ML0105610180306757D01_DRCL,2007,mastcam_left,Nearby surface
1970ML0103060070605619I01_DRCL.jpg,2,test,1970ML0103060070605619I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1970ML0103060070605619I01_DRCL.jpg,1970ML0103060070605619I01_DRCL,1970,mastcam_left,Artifact
1963MH0007230030704537I01_DRCL.jpg,4,test,1963MH0007230030704537I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1963MH0007230030704537I01_DRCL.jpg,1963MH0007230030704537I01_DRCL,1963,mahli,Close-up rock
2086MR0111160100904084C00_DRCL.jpg,2,test,2086MR0111160100904084C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2086MR0111160100904084C00_DRCL.jpg,2086MR0111160100904084C00_DRCL,2086,mastcam_right,Artifact
1929ML0100690110704540C00_DRCL.jpg,3,test,1929ML0100690110704540C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1929ML0100690110704540C00_DRCL.jpg,1929ML0100690110704540C00_DRCL,1929,mastcam_left,Nearby surface
1991MH0002990000800132I01_DRCL.jpg,2,test,1991MH0002990000800132I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1991MH0002990000800132I01_DRCL.jpg,1991MH0002990000800132I01_DRCL,1991,mahli,Artifact
2102MH0003080020802309I01_DRCL.jpg,4,test,2102MH0003080020802309I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2102MH0003080020802309I01_DRCL.jpg,2102MH0003080020802309I01_DRCL,2102,mahli,Close-up rock
1981MR0103780000901890E01_DRCL.jpg,7,test,1981MR0103780000901890E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1981MR0103780000901890E01_DRCL.jpg,1981MR0103780000901890E01_DRCL,1981,mastcam_right,Distant landscape
2105ML0112350050802060D01_DRCL.jpg,2,test,2105ML0112350050802060D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2105ML0112350050802060D01_DRCL.jpg,2105ML0112350050802060D01_DRCL,2105,mastcam_left,Artifact
1940ML0101410550704963D01_DRCL.jpg,3,test,1940ML0101410550704963D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1940ML0101410550704963D01_DRCL.jpg,1940ML0101410550704963D01_DRCL,1940,mastcam_left,Nearby surface
2060MR0109220000903680C00_DRCL.jpg,3,test,2060MR0109220000903680C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2060MR0109220000903680C00_DRCL.jpg,2060MR0109220000903680C00_DRCL,2060,mastcam_right,Nearby surface
2110ML0112730030802235D01_DRCL.jpg,2,test,2110ML0112730030802235D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2110ML0112730030802235D01_DRCL.jpg,2110ML0112730030802235D01_DRCL,2110,mastcam_left,Artifact
1972ML0103150070605747Q01_DRCL.jpg,7,test,1972ML0103150070605747Q01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1972ML0103150070605747Q01_DRCL.jpg,1972ML0103150070605747Q01_DRCL,1972,mastcam_left,Distant landscape
1944ML0101580100705029C00_DRCL.jpg,3,test,1944ML0101580100705029C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1944ML0101580100705029C00_DRCL.jpg,1944ML0101580100705029C00_DRCL,1944,mastcam_left,Nearby surface
2148MR0115390000205239E01_DRCL.jpg,3,test,2148MR0115390000205239E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2148MR0115390000205239E01_DRCL.jpg,2148MR0115390000205239E01_DRCL,2148,mastcam_right,Nearby surface
1927MH0002970020703405C00_DRCL.jpg,11,test,1927MH0002970020703405C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1927MH0002970020703405C00_DRCL.jpg,1927MH0002970020703405C00_DRCL,1927,mahli,Layers
2086MR0111150330904055D01_DRCL.jpg,2,test,2086MR0111150330904055D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2086MR0111150330904055D01_DRCL.jpg,2086MR0111150330904055D01_DRCL,2086,mastcam_right,Artifact
1950ML0102030000605204D01_DRCL.jpg,13,test,1950ML0102030000605204D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1950ML0102030000605204D01_DRCL.jpg,1950ML0102030000605204D01_DRCL,1950,mastcam_left,Mastcam cal target
2045ML0108250020800771E01_DRCL.jpg,3,test,2045ML0108250020800771E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2045ML0108250020800771E01_DRCL.jpg,2045ML0108250020800771E01_DRCL,2045,mastcam_left,Nearby surface
1988MR0104180110901985C00_DRCL.jpg,11,test,1988MR0104180110901985C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1988MR0104180110901985C00_DRCL.jpg,1988MR0104180110901985C00_DRCL,1988,mastcam_right,Layers
1996MH0007230020800181C00_DRCL.jpg,12,test,1996MH0007230020800181C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1996MH0007230020800181C00_DRCL.jpg,1996MH0007230020800181C00_DRCL,1996,mahli,Light-toned veins
2093MR0111690010604273C00_DRCL.jpg,15,test,2093MR0111690010604273C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2093MR0111690010604273C00_DRCL.jpg,2093MR0111690010604273C00_DRCL,2093,mastcam_right,Sun
2217MH0007320030803030E01_DRCL.jpg,12,test,2217MH0007320030803030E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2217MH0007320030803030E01_DRCL.jpg,2217MH0007320030803030E01_DRCL,2217,mahli,Light-toned veins
2097MR0111850000604305E02_DRCL.jpg,3,test,2097MR0111850000604305E02_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2097MR0111850000604305E02_DRCL.jpg,2097MR0111850000604305E02_DRCL,2097,mastcam_right,Nearby surface
2035ML0107460000800490E01_DRCL.jpg,7,test,2035ML0107460000800490E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2035ML0107460000800490E01_DRCL.jpg,2035ML0107460000800490E01_DRCL,2035,mastcam_left,Distant landscape
1931MR0100820190900761C00_DRCL.jpg,7,test,1931MR0100820190900761C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1931MR0100820190900761C00_DRCL.jpg,1931MR0100820190900761C00_DRCL,1931,mastcam_right,Distant landscape
2160ML0116290030803266E01_DRCL.jpg,13,test,2160ML0116290030803266E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2160ML0116290030803266E01_DRCL.jpg,2160ML0116290030803266E01_DRCL,2160,mastcam_left,Mastcam cal target
2072ML0109950810801164C00_DRCL.jpg,14,test,2072ML0109950810801164C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2072ML0109950810801164C00_DRCL.jpg,2072ML0109950810801164C00_DRCL,2072,mastcam_left,Sand
2160MR0116320160205467C00_DRCL.jpg,3,test,2160MR0116320160205467C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2160MR0116320160205467C00_DRCL.jpg,2160MR0116320160205467C00_DRCL,2160,mastcam_right,Nearby surface
2086ML0111150420801555E01_DRCL.jpg,2,test,2086ML0111150420801555E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2086ML0111150420801555E01_DRCL.jpg,2086ML0111150420801555E01_DRCL,2086,mastcam_left,Artifact
2080MH0002970020801896I01_DRCL.jpg,14,test,2080MH0002970020801896I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2080MH0002970020801896I01_DRCL.jpg,2080MH0002970020801896I01_DRCL,2080,mahli,Sand
1927MH0003070020703449I01_DRCL.jpg,4,test,1927MH0003070020703449I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1927MH0003070020703449I01_DRCL.jpg,1927MH0003070020703449I01_DRCL,1927,mahli,Close-up rock
1972ML0103150050605716Q01_DRCL.jpg,7,test,1972ML0103150050605716Q01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1972ML0103150050605716Q01_DRCL.jpg,1972ML0103150050605716Q01_DRCL,1972,mastcam_left,Distant landscape
1967ML0102890050605609D01_DRCL.jpg,13,test,1967ML0102890050605609D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1967ML0102890050605609D01_DRCL.jpg,1967ML0102890050605609D01_DRCL,1967,mastcam_left,Mastcam cal target
2061MR0109280010903694E01_DRCL.jpg,3,test,2061MR0109280010903694E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2061MR0109280010903694E01_DRCL.jpg,2061MR0109280010903694E01_DRCL,2061,mastcam_right,Nearby surface
2080MR0110420020903900C00_DRCL.jpg,3,test,2080MR0110420020903900C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2080MR0110420020903900C00_DRCL.jpg,2080MR0110420020903900C00_DRCL,2080,mastcam_right,Nearby surface
2137ML0114610450802846C00_DRCL.jpg,1,test,2137ML0114610450802846C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2137ML0114610450802846C00_DRCL.jpg,2137ML0114610450802846C00_DRCL,2137,mastcam_left,Other rover part
2006ML0105580170306743D01_DRCL.jpg,3,test,2006ML0105580170306743D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2006ML0105580170306743D01_DRCL.jpg,2006ML0105580170306743D01_DRCL,2006,mastcam_left,Nearby surface
2030ML0107230540800411D01_DRCL.jpg,2,test,2030ML0107230540800411D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2030ML0107230540800411D01_DRCL.jpg,2030ML0107230540800411D01_DRCL,2030,mastcam_left,Artifact
2114MH0007560020802456I01_DRCL.jpg,16,test,2114MH0007560020802456I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2114MH0007560020802456I01_DRCL.jpg,2114MH0007560020802456I01_DRCL,2114,mahli,Wheel
2111MR0112840230404656I01_DRCL.jpg,2,test,2111MR0112840230404656I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2111MR0112840230404656I01_DRCL.jpg,2111MR0112840230404656I01_DRCL,2111,mastcam_right,Artifact
2165ML0116600360803685C00_DRCL.jpg,3,test,2165ML0116600360803685C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2165ML0116600360803685C00_DRCL.jpg,2165ML0116600360803685C00_DRCL,2165,mastcam_left,Nearby surface
2168MH0006990030802895I01_DRCL.jpg,12,test,2168MH0006990030802895I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2168MH0006990030802895I01_DRCL.jpg,2168MH0006990030802895I01_DRCL,2168,mahli,Light-toned veins
1959MR0102430040901530D01_DRCL.jpg,3,test,1959MR0102430040901530D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1959MR0102430040901530D01_DRCL.jpg,1959MR0102430040901530D01_DRCL,1959,mastcam_right,Nearby surface
1996ML0104620050406263I01_DRCL.jpg,2,test,1996ML0104620050406263I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1996ML0104620050406263I01_DRCL.jpg,1996ML0104620050406263I01_DRCL,1996,mastcam_left,Artifact
2080ML0110490160801366D01_DRCL.jpg,2,test,2080ML0110490160801366D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2080ML0110490160801366D01_DRCL.jpg,2080ML0110490160801366D01_DRCL,2080,mastcam_left,Artifact
2016MR0106360090902707I01_DRCL.jpg,2,test,2016MR0106360090902707I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2016MR0106360090902707I01_DRCL.jpg,2016MR0106360090902707I01_DRCL,2016,mastcam_right,Artifact
1938MH0007090010703889C00_DRCL.jpg,12,test,1938MH0007090010703889C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1938MH0007090010703889C00_DRCL.jpg,1938MH0007090010703889C00_DRCL,1938,mahli,Light-toned veins
2217MH0007630030803010E01_DRCL.jpg,12,test,2217MH0007630030803010E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2217MH0007630030803010E01_DRCL.jpg,2217MH0007630030803010E01_DRCL,2217,mahli,Light-toned veins
2166ML0116650040803745E01_DRCL.jpg,3,test,2166ML0116650040803745E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2166ML0116650040803745E01_DRCL.jpg,2166ML0116650040803745E01_DRCL,2166,mastcam_left,Nearby surface
2009ML0105830070306813D01_DRCL.jpg,3,test,2009ML0105830070306813D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2009ML0105830070306813D01_DRCL.jpg,2009ML0105830070306813D01_DRCL,2009,mastcam_left,Nearby surface
2102ML0112220000802009E01_DRCL.jpg,3,test,2102ML0112220000802009E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2102ML0112220000802009E01_DRCL.jpg,2102ML0112220000802009E01_DRCL,2102,mastcam_left,Nearby surface
2008MH0007090030800504I01_DRCL.jpg,12,test,2008MH0007090030800504I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2008MH0007090030800504I01_DRCL.jpg,2008MH0007090030800504I01_DRCL,2008,mahli,Light-toned veins
1971MH0002990020604755I01_DRCL.jpg,14,test,1971MH0002990020604755I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1971MH0002990020604755I01_DRCL.jpg,1971MH0002990020604755I01_DRCL,1971,mahli,Sand
2019MR0106490010902755C00_DRCL.jpg,3,test,2019MR0106490010902755C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2019MR0106490010902755C00_DRCL.jpg,2019MR0106490010902755C00_DRCL,2019,mastcam_right,Nearby surface
2097MR0111890030604325D01_DRCL.jpg,2,test,2097MR0111890030604325D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2097MR0111890030604325D01_DRCL.jpg,2097MR0111890030604325D01_DRCL,2097,mastcam_right,Artifact
1934MH0007090030703667I01_DRCL.jpg,12,test,1934MH0007090030703667I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1934MH0007090030703667I01_DRCL.jpg,1934MH0007090030703667I01_DRCL,1934,mahli,Light-toned veins
1964MR0102710030901633E01_DRCL.jpg,3,test,1964MR0102710030901633E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1964MR0102710030901633E01_DRCL.jpg,1964MR0102710030901633E01_DRCL,1964,mastcam_right,Nearby surface
2077MR0110350330903830D01_DRCL.jpg,2,test,2077MR0110350330903830D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2077MR0110350330903830D01_DRCL.jpg,2077MR0110350330903830D01_DRCL,2077,mastcam_right,Artifact
2042MH0001900000801573I01_DRCL.jpg,2,test,2042MH0001900000801573I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2042MH0001900000801573I01_DRCL.jpg,2042MH0001900000801573I01_DRCL,2042,mahli,Artifact
1996MH0007230030800237I01_DRCL.jpg,4,test,1996MH0007230030800237I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1996MH0007230030800237I01_DRCL.jpg,1996MH0007230030800237I01_DRCL,1996,mahli,Close-up rock
2036ML0107510340800556C00_DRCL.jpg,11,test,2036ML0107510340800556C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2036ML0107510340800556C00_DRCL.jpg,2036ML0107510340800556C00_DRCL,2036,mastcam_left,Layers
2077ML0110360180801316I01_DRCL.jpg,2,test,2077ML0110360180801316I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2077ML0110360180801316I01_DRCL.jpg,2077ML0110360180801316I01_DRCL,2077,mastcam_left,Artifact
1954MH0001520020704303I01_DRCL.jpg,3,test,1954MH0001520020704303I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1954MH0001520020704303I01_DRCL.jpg,1954MH0001520020704303I01_DRCL,1954,mahli,Nearby surface
1963MH0006980010704569C00_DRCL.jpg,4,test,1963MH0006980010704569C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1963MH0006980010704569C00_DRCL.jpg,1963MH0006980010704569C00_DRCL,1963,mahli,Close-up rock
2016MR0106360050902703D01_DRCL.jpg,3,test,2016MR0106360050902703D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2016MR0106360050902703D01_DRCL.jpg,2016MR0106360050902703D01_DRCL,2016,mastcam_right,Nearby surface
2082MH0003900010802139E02_DRCL.jpg,3,test,2082MH0003900010802139E02_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2082MH0003900010802139E02_DRCL.jpg,2082MH0003900010802139E02_DRCL,2082,mahli,Nearby surface
2056MR0108970060903617I01_DRCL.jpg,2,test,2056MR0108970060903617I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2056MR0108970060903617I01_DRCL.jpg,2056MR0108970060903617I01_DRCL,2056,mastcam_right,Artifact
1976ML0103280020605804C00_DRCL.jpg,1,test,1976ML0103280020605804C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1976ML0103280020605804C00_DRCL.jpg,1976ML0103280020605804C00_DRCL,1976,mastcam_left,Other rover part
2043ML0108100170800726D01_DRCL.jpg,3,test,2043ML0108100170800726D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2043ML0108100170800726D01_DRCL.jpg,2043ML0108100170800726D01_DRCL,2043,mastcam_left,Nearby surface
2115MR0113260200404735I01_DRCL.jpg,2,test,2115MR0113260200404735I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2115MR0113260200404735I01_DRCL.jpg,2115MR0113260200404735I01_DRCL,2115,mastcam_right,Artifact
2119MR0113470000404777E01_DRCL.jpg,3,test,2119MR0113470000404777E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2119MR0113470000404777E01_DRCL.jpg,2119MR0113470000404777E01_DRCL,2119,mastcam_right,Nearby surface
1931MR0100810440900676C00_DRCL.jpg,11,test,1931MR0100810440900676C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1931MR0100810440900676C00_DRCL.jpg,1931MR0100810440900676C00_DRCL,1931,mastcam_right,Layers
2009MR0105810070902401I01_DRCL.jpg,2,test,2009MR0105810070902401I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2009MR0105810070902401I01_DRCL.jpg,2009MR0105810070902401I01_DRCL,2009,mastcam_right,Artifact
2110MR0112710020404597I01_DRCL.jpg,2,test,2110MR0112710020404597I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2110MR0112710020404597I01_DRCL.jpg,2110MR0112710020404597I01_DRCL,2110,mastcam_right,Artifact
2049MH0006030030801781I01_DRCL.jpg,4,test,2049MH0006030030801781I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2049MH0006030030801781I01_DRCL.jpg,2049MH0006030030801781I01_DRCL,2049,mahli,Close-up rock
1966MH0007050000704622I01_DRCL.jpg,4,test,1966MH0007050000704622I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1966MH0007050000704622I01_DRCL.jpg,1966MH0007050000704622I01_DRCL,1966,mahli,Close-up rock
1945MH0002970020704156I01_DRCL.jpg,4,test,1945MH0002970020704156I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1945MH0002970020704156I01_DRCL.jpg,1945MH0002970020704156I01_DRCL,1945,mahli,Close-up rock
2087MR0111180010904087I01_DRCL.jpg,15,test,2087MR0111180010904087I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2087MR0111180010904087I01_DRCL.jpg,2087MR0111180010904087I01_DRCL,2087,mastcam_right,Sun
1963MH0006980030704576I01_DRCL.jpg,4,test,1963MH0006980030704576I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1963MH0006980030704576I01_DRCL.jpg,1963MH0006980030704576I01_DRCL,1963,mahli,Close-up rock
2082MH0003900010802126E02_DRCL.jpg,7,test,2082MH0003900010802126E02_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2082MH0003900010802126E02_DRCL.jpg,2082MH0003900010802126E02_DRCL,2082,mahli,Distant landscape
2213ML0117370470804101I01_DRCL.jpg,2,test,2213ML0117370470804101I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2213ML0117370470804101I01_DRCL.jpg,2213ML0117370470804101I01_DRCL,2213,mastcam_left,Artifact
2114MH0006520020802426I01_DRCL.jpg,2,test,2114MH0006520020802426I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2114MH0006520020802426I01_DRCL.jpg,2114MH0006520020802426I01_DRCL,2114,mahli,Artifact
1976ML0103330040605810D01_DRCL.jpg,2,test,1976ML0103330040605810D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1976ML0103330040605810D01_DRCL.jpg,1976ML0103330040605810D01_DRCL,1976,mastcam_left,Artifact
2050ML0108640040800820D01_DRCL.jpg,13,test,2050ML0108640040800820D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2050ML0108640040800820D01_DRCL.jpg,2050ML0108640040800820D01_DRCL,2050,mastcam_left,Mastcam cal target
1940MR0101390010901029E01_DRCL.jpg,3,test,1940MR0101390010901029E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1940MR0101390010901029E01_DRCL.jpg,1940MR0101390010901029E01_DRCL,1940,mastcam_right,Nearby surface
1957ML0102320340605302I01_DRCL.jpg,2,test,1957ML0102320340605302I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1957ML0102320340605302I01_DRCL.jpg,1957ML0102320340605302I01_DRCL,1957,mastcam_left,Artifact
1939ML0101370010704928D01_DRCL.jpg,15,test,1939ML0101370010704928D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1939ML0101370010704928D01_DRCL.jpg,1939ML0101370010704928D01_DRCL,1939,mastcam_left,Sun
1964ML0102720090605427E01_DRCL.jpg,3,test,1964ML0102720090605427E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1964ML0102720090605427E01_DRCL.jpg,1964ML0102720090605427E01_DRCL,1964,mastcam_left,Nearby surface
2118ML0113450000802410I01_DRCL.jpg,2,test,2118ML0113450000802410I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2118ML0113450000802410I01_DRCL.jpg,2118ML0113450000802410I01_DRCL,2118,mastcam_left,Artifact
2024MR0106850000902891I01_DRCL.jpg,2,test,2024MR0106850000902891I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2024MR0106850000902891I01_DRCL.jpg,2024MR0106850000902891I01_DRCL,2024,mastcam_right,Artifact
1922ML0100350100704448E01_DRCL.jpg,3,test,1922ML0100350100704448E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1922ML0100350100704448E01_DRCL.jpg,1922ML0100350100704448E01_DRCL,1922,mastcam_left,Nearby surface
2165MR0116600290105607C00_DRCL.jpg,3,test,2165MR0116600290105607C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2165MR0116600290105607C00_DRCL.jpg,2165MR0116600290105607C00_DRCL,2165,mastcam_right,Nearby surface
2056MR0108970120903623D01_DRCL.jpg,3,test,2056MR0108970120903623D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2056MR0108970120903623D01_DRCL.jpg,2056MR0108970120903623D01_DRCL,2056,mastcam_right,Nearby surface
2009ML0105810020306787I01_DRCL.jpg,2,test,2009ML0105810020306787I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2009ML0105810020306787I01_DRCL.jpg,2009ML0105810020306787I01_DRCL,2009,mastcam_left,Artifact
2132MH0001730020802667C00_DRCL.jpg,12,test,2132MH0001730020802667C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2132MH0001730020802667C00_DRCL.jpg,2132MH0001730020802667C00_DRCL,2132,mahli,Light-toned veins
1996MH0006560030800210I01_DRCL.jpg,12,test,1996MH0006560030800210I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1996MH0006560030800210I01_DRCL.jpg,1996MH0006560030800210I01_DRCL,1996,mahli,Light-toned veins
2011MR0105950260902579C00_DRCL.jpg,3,test,2011MR0105950260902579C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2011MR0105950260902579C00_DRCL.jpg,2011MR0105950260902579C00_DRCL,2011,mastcam_right,Nearby surface
1980ML0103670000605867D01_DRCL.jpg,13,test,1980ML0103670000605867D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1980ML0103670000605867D01_DRCL.jpg,1980ML0103670000605867D01_DRCL,1980,mastcam_left,Mastcam cal target
1931MR0100800400900627C00_DRCL.jpg,3,test,1931MR0100800400900627C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/1931MR0100800400900627C00_DRCL.jpg,1931MR0100800400900627C00_DRCL,1931,mastcam_right,Nearby surface
2009MR0105800000902393E01_DRCL.jpg,3,test,2009MR0105800000902393E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2009MR0105800000902393E01_DRCL.jpg,2009MR0105800000902393E01_DRCL,2009,mastcam_right,Nearby surface
2098ML0111930010801934E01_DRCL.jpg,3,test,2098ML0111930010801934E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/2098ML0111930010801934E01_DRCL.jpg,2098ML0111930010801934E01_DRCL,2098,mastcam_left,Nearby surface
